date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
25/12/2016,736117254.3,410544343.2,197199,14451936014,899.65,143664992,2062.5,61.93750723,470730,3.10E+11,275668,76.09027383,0.0001808,106940761,165
26/12/2016,1004037843,496399973.7,244772,14409486987,896.91,123771000,1775,87.97239373,590003,3.10E+11,351190,89.691,0.0002,121532586,142
27/12/2016,1163839042,631328137.4,296390,14595006789,908.35,167308000,1950,99.53217417,647978,3.10E+11,389388,92.43966386,0.0002,136755695,156
28/12/2016,1252602018,657769262.4,305230,15022464262,934.83,236630000,2050,104.3526398,660743,3.12E+11,389297,94.5286541,0.0002,142430752,164
29/12/2016,1296395393,678278713,304455,15671813957,975.13,199320000,1875,107.2307407,654659,3.18E+11,395960,97.317974,0.0002,141059673,150
30/12/2016,1520337092,639790142.5,286661,15631977057,972.53,187474000,1962.5,100.318724,642264,3.18E+11,407136,91.3052691,0.0002,136858129,157
31/12/2016,951822896.3,437325563.3,250125,15442559572,960.63,99135104,1850,82.32831226,571945,3.18E+11,381008,87.5914634,0.00018283,118979502,148
01/01/2017,809195217.7,351703373.3,180346,15493008979,963.66,147775008,1950,65.07949883,463524,3.18E+11,380094,65.71325707,0.0001808,108972204,156
02/01/2017,1181645491,541592971,290792,16057110566,998.62,222184992,1987.5,112.8841466,703956,3.18E+11,488228,79.93520698,0.0002,150235545,159
03/01/2017,1589403428,630102571,301500,16428719419,1021.6,185168000,2050,117.5086968,654614,3.18E+11,493467,87.01386056,0.0002,148678057,164
04/01/2017,1804449496,775900133.2,328489,16797398520,1044.4,344945984,1912.5,193.3374362,696386,3.18E+11,457639,91.36072814,0.000226,150867668,153
05/01/2017,2513362691,1068069517,288361,18606044849,1156.73,510199008,1750,114.9919425,651157,3.18E+11,386539,115.094635,0.000226,137787565,140
06/01/2017,1841992007,861068891.2,346244,16316083779,1014.24,351876000,2012.5,127.7707219,717134,3.18E+11,448839,82.94353296,0.000226,158477224,161
07/01/2017,1234847095,599841550.2,281922,14535978174,903.49,279550016,1725,106.3384173,645716,3.18E+11,429648,69.60009014,0.000226,136239912,138
08/01/2017,794823595.3,431951265.4,259934,14613211207,908.17,158715008,2087.5,91.2413482,597145,3.18E+11,377238,59.81400152,0.0002034,135340046,167
09/01/2017,1308931184,647322831.4,269811,14696338764,913.24,141876992,1700,102.0459267,611419,3.18E+11,387166,77.7842307,0.000226,125528430,136
10/01/2017,1309714815,609574324.8,323728,14524349700,902.44,115808000,2000,119.9408709,701527,3.19E+11,441222,68.05653796,0.000226,153555278,160
11/01/2017,2982631034,859889422.3,302905,14617301725,908.11,310928992,1912.5,111.8208747,638259,3.37E+11,379465,85.918403,0.000227,141221502,153
12/01/2017,1710580316,638368662.5,294953,12479403452,775.18,222326000,2150,105.5039282,623555,3.37E+11,371770,73.60175963,0.000226,137888699,172
13/01/2017,1383434826,515789958.3,272597,12940678690,803.74,168968000,1875,96.9954013,591030,3.37E+11,363032,78.99461337,0.000224,126073198,150
14/01/2017,713017924,360544065.9,242097,13286973091,825.14,93063296,2150,86.85666196,592806,3.37E+11,352828,65.69826566,0.0002034,127755862,172
15/01/2017,773921936.5,370897679.1,235832,13175897463,818.14,71013600,2087.5,82.22432059,551772,3.37E+11,324717,56.59273188,0.0002016,113070299,167
16/01/2017,1059400535,462846910.1,267471,13236330321,821.78,82755200,2112.5,103.6427029,632449,3.37E+11,366716,75.9265141,0.00021626,128158581,169
17/01/2017,1236492479,569278980.9,292539,13385567072,830.95,155095008,1975,109.393053,657197,3.37E+11,417771,74.15146022,0.000226,142238236,158
18/01/2017,1142780568,553636738,296950,14650554211,909.37,225676992,1875,107.9362634,649975,3.37E+11,398952,78.20582,0.000226,134076376,150
19/01/2017,1031800189,484677884.2,300431,14313725382,888.34,105625000,2175,112.3957332,685645,3.37E+11,398262,79.48392835,0.00021637,145180161,174
20/01/2017,1039356360,533220853.7,298188,14474146951,898.17,86728400,2362.5,104.849635,663085,3.37E+11,399169,76.24282206,0.00020463,136509558,189
21/01/2017,793827337,359901321.4,263381,14433989078,895.55,111158000,2262.5,94.58963263,637023,3.37E+11,383546,61.97517651,0.0002034,125449079,181
22/01/2017,736996035.7,386067424.7,236712,14865784778,922.21,116573000,2175,87.1148655,564645,3.39E+11,342879,60.38815522,0.0002034,117373402,174
23/01/2017,1002515009,470497440.5,235392,14920399206,925.5,73588600,1725,109.0117271,620376,3.93E+11,336062,75.60857442,0.00023431,125398334,138
24/01/2017,1193250795,515636301.7,278028,14683082894,910.68,111349000,1862.5,143.1652105,723324,3.93E+11,375648,83.40371712,0.00025032,145074998,149
25/01/2017,1200628130,561048732.2,304578,14382364099,891.92,120831000,1862.5,135.0080828,711276,3.93E+11,402931,72.77755028,0.0002431,147188233,149
26/01/2017,909196870.2,503957579,313600,14552986479,902.4,131958000,1937.5,123.5563196,721023,3.93E+11,407534,67.42328525,0.00023392,153936345,155
27/01/2017,837401143.6,433173686.6,263162,14812412112,918.36,125594000,2125,114.0437184,662445,3.93E+11,363989,73.39205265,0.0002293,142405567,170
28/01/2017,650303237.7,320993344.3,246243,14837547091,919.81,68979600,1900,122.5350693,661095,3.93E+11,370658,63.09908558,0.00024,133374784,152
29/01/2017,685773138.6,341176616.9,241460,14875839972,922.07,60851700,2087.5,119.8377983,644559,3.93E+11,372684,55.10004478,0.0002431,144036105,167
30/01/2017,897805452.6,424751313.3,247264,14846640550,920.15,78227296,1800,135.1560834,644885,3.93E+11,362981,81.89335,0.00026203,137536101,144
31/01/2017,1103239555,581557491.4,307538,14861381299,920.96,164582000,1812.5,145.6615889,677356,3.93E+11,412234,83.78185862,0.0002938,139134217,145
01/02/2017,1271940146,588990271.8,350368,15670218107,970.94,150110000,2400,154.9165724,790453,3.93E+11,539958,74.35016742,0.00025419,184759570,192
02/02/2017,1197215595,538972411.2,259402,15979738500,990,145820992,1962.5,142.3005536,639858,3.93E+11,409724,88.7196717,0.0003,143491185,157
03/02/2017,1952812125,702201080,323414,16328010918,1011.46,201278000,1862.5,162.421207,715695,3.93E+11,473115,85.8972695,0.0003085,144652061,149
04/02/2017,1156975363,543078989.8,284634,16650616584,1031.33,155064000,1800,138.646448,655219,3.94E+11,389897,76.01632282,0.0002838,137110525,144
05/02/2017,1039935967,451790237.4,291942,16849495171,1043.52,114208000,1987.5,136.1786957,689329,4.22E+11,384194,68.48711503,0.00028584,152313192,159
06/02/2017,1214758193,571704380.8,229902,16606975481,1028.4,111762000,1562.5,154.9302018,619108,4.22E+11,347904,97.8037298,0.00034074,122400165,125
07/02/2017,1381553251,592348886.2,325117,16798533517,1040.14,146007008,1887.5,170.7567114,717417,4.22E+11,412092,81.70104154,0.00031043,142797794,151
08/02/2017,1367035815,626778433.6,308170,17158685062,1062.32,201855008,1825,157.144935,665656,4.22E+11,396530,81.98667064,0.0003164,140324793,146
09/02/2017,1537209884,773301324.9,346375,17199414789,1064.7,407220000,2112.5,174.1856872,758515,4.22E+11,436164,78.80838065,0.00031137,161569124,169
10/02/2017,1133494679,662677849.4,301642,16085500198,995.63,190452000,1837.5,139.7791554,658325,4.22E+11,397760,74.88869001,0.00031011,142229145,147
11/02/2017,756656511.9,368650658.9,262547,15978423698,988.9,102261000,1737.5,117.0800098,628956,4.22E+11,371873,59.155998,0.00029061,133948921,139
12/02/2017,602954653,355288268.8,237604,16216422758,1003.52,67530000,1750,102.5105593,568401,4.22E+11,329439,56.096768,0.0002712,122144290,140
13/02/2017,1010638576,538591488.8,288127,16143655259,998.89,100607000,2037.5,136.7724222,669492,4.22E+11,391016,70.53203244,0.00027713,148405332,163
14/02/2017,1145888683,558381467.1,314915,16030001408,991.73,137946000,2112.5,140.9913159,675342,4.22E+11,405085,75.37432627,0.00028609,149519922,169
15/02/2017,1056929103,575772325.7,294647,16265799209,1006.21,89759400,1737.5,134.0488899,630944,4.22E+11,377117,77.01617874,0.0003,130672276,139
16/02/2017,1039840701,534761618.4,283052,16290954654,1007.65,122277000,1887.5,169.877201,670733,4.22E+11,383226,81.4170922,0.0003314,147066076,151
17/02/2017,1309942945,640905219.6,319616,16591500511,1026.12,136474000,1887.5,165.8444239,695647,4.22E+11,481977,71.93410062,0.00032204,146330355,151
18/02/2017,886393916.7,393207376.1,285992,16966813731,1049.21,99073504,1887.5,152.229018,689424,4.33E+11,400422,62.3100533,0.0003164,145258834,151
19/02/2017,1110750436,433331207.1,251587,17058343421,1054.76,77423296,1675,129.4437792,597242,4.41E+11,354860,63.10351678,0.0003164,124738236,134
20/02/2017,1069407088,531694898.7,282580,16962141274,1048.69,109478000,1850,159.9140144,657687,4.41E+11,402815,74.61007777,0.00032204,140796749,148
21/02/2017,1139111678,610656366.8,278952,17458784047,1079.28,186868992,1725,165.8170721,645626,4.41E+11,379726,88.98998177,0.00034628,131054107,138
22/02/2017,1326259304,744909422.8,282056,18035275647,1114.8,136100000,1725,182.0357052,634528,4.41E+11,382013,87.0031725,0.0004068,134848121,138
23/02/2017,1517124310,713077892,325763,18077344805,1117.27,189454000,1875,211.6547242,700730,4.41E+11,419286,83.40921087,0.0004187,144106857,150
24/02/2017,1541360655,839593322.9,343642,18976719339,1172.71,330759008,2037.5,226.7099144,766916,4.41E+11,444578,82.56679361,0.0004068,158302181,163
25/02/2017,1000351567,490341422.1,326354,18941915440,1170.41,139960992,2087.5,191.30418,745056,4.41E+11,446285,63.14512933,0.0003616,161377509,167
26/02/2017,801561079,400496142.4,265025,18521468894,1144.27,116486000,2225,161.1726012,657119,4.41E+11,412429,64.25314058,0.0003616,164071652,178
27/02/2017,1303142926,630203812.3,284411,18839342794,1163.78,131570000,1800,195.3874614,664567,4.41E+11,396965,79.2883314,0.00044,136101495,144
28/02/2017,1404328599,667741955.3,325261,19115827282,1180.72,184956000,1912.5,227.3714723,699527,4.41E+11,417551,82.60862613,0.0004488,148139805,153
01/03/2017,1500757118,731902666.8,315739,19106956332,1180.04,229056992,1800,229.5903669,681438,4.41E+11,410685,85.9129066,0.000452,140997017,144
02/03/2017,2110396450,913305091.9,329271,19832161751,1224.68,368275008,1962.5,252.2266397,735135,4.41E+11,435597,97.67505147,0.0004531,150031136,157
03/03/2017,1981093234,951178416.3,337159,20256030144,1250.71,315739008,1887.5,259.6860619,734179,4.46E+11,447876,93.55492153,0.0004972,148778797,151
04/03/2017,1430296540,675407599.6,265648,20690853068,1277.43,183270000,1650,220.2954802,624702,4.61E+11,383472,87.39575668,0.0004844,130139301,132
05/03/2017,1124228169,563470659.3,280592,20318400496,1254.29,134127000,1837.5,216.6961857,694648,4.61E+11,410775,72.95586565,0.000452,144545293,147
06/03/2017,1763030060,766424477.9,287589,20534154723,1267.47,153656992,1775,238.9809361,680973,4.61E+11,421871,99.42727986,0.00050404,137105624,142
07/03/2017,1796261669,828704878.8,327749,20629566988,1273.21,291256000,1912.5,269.771913,738069,4.61E+11,427997,100.1208291,0.0005,149153851,153
08/03/2017,1661530951,770456106.7,296966,19821936956,1223.23,332603008,1775,233.7307623,687751,4.61E+11,403166,95.81415026,0.00046091,139078646,142
09/03/2017,1442769674,635982592.3,303484,18643074803,1150.35,212283008,1850,236.6717855,705823,4.61E+11,428483,81.67485,0.00046514,146786136,148
10/03/2017,1666426102,762574427.3,308326,19277563156,1189.36,563795968,1950,257.9179764,744240,4.61E+11,430803,102.0627757,0.0004972,154724130,156
11/03/2017,1324536667,655215181.8,280532,18095798372,1116.32,283320000,1862.5,217.6677173,697665,4.61E+11,412920,79.01964891,0.00048709,148638882,149
12/03/2017,1019945609,523932491.7,220955,19075539933,1176.62,227176000,1937.5,190.6287995,594463,4.61E+11,361569,77.18890763,0.00048472,148822702,155
13/03/2017,1744499166,763874518,272934,19809925037,1221.78,380276992,1812.5,220.7509253,691402,4.61E+11,411543,94.81130091,0.0004972,142516485,145
14/03/2017,2150107336,835725693.7,310239,19980628934,1232.16,245306000,1950,256.5317131,740057,4.61E+11,432970,98.57531361,0.0004972,150142100,156
15/03/2017,1780038472,861769901.6,292292,20112573836,1240.16,297804992,1775,236.2550196,675317,4.61E+11,415117,101.3423779,0.0004972,139725667,142
16/03/2017,2922701984,1111333894,326881,20296118367,1251.33,638568000,1912.5,264.5515813,734444,4.61E+11,462858,103.86039,0.0004972,151203800,153
17/03/2017,2472268117,1091556905,292042,19144024449,1180.16,706598976,1925,244.5890175,709455,4.70E+11,424754,102.0433605,0.0004972,153314500,154
18/03/2017,1715950711,838392885.9,263373,17840811566,1099.69,621302016,1962.5,217.0577053,685027,4.76E+11,407924,91.92792574,0.0004972,147901272,157
19/03/2017,1200220970,569669788.9,269171,15847981452,976.73,406648000,2062.5,211.6279358,675490,4.76E+11,416358,64.96368949,0.0004972,146694247,165
20/03/2017,1516834298,800434408.4,276897,16831565237,1037.24,286529984,1700,241.1578771,651290,4.76E+11,412941,85.23943931,0.0005,132924680,136
21/03/2017,1811191249,783601735.8,287913,17127490208,1055.36,337391008,1775,248.6366135,693278,4.76E+11,433150,99.67513212,0.0005,139444546,142
22/03/2017,2138432400,892869827.8,316434,18189311614,1120.65,380840992,1987.5,265.8452281,745066,4.76E+11,456576,103.0048697,0.0004972,156153459,159
23/03/2017,1803506143,773286384.6,287723,17045342994,1050.05,248540000,1850,235.9980763,678638,4.76E+11,436778,100.4603206,0.0004972,142833159,148
24/03/2017,3241366146,821016058,289345,16859326095,1038.45,491038016,2200,231.5505018,703673,4.76E+11,432602,103.325775,0.0004972,153109006,176
